Date,SequenceNumber,PacketNumber,NodeId,SrcNodeId,LqiValue,RssiValues
1164988971812,4,205,18,20,-7,235
1164988973062,0,206,9,2,-15,236
1164988973062,0,206,9,16,-17,235
1164988973515,1,205,19,6,-14,233
1164988973531,1,205,19,8,-28,235
1164988974734,7,206,8,4,-4,236
1164988974734,7,206,8,19,-29,235
1164988974812,5,205,18,5,-24,236
1164988974812,5,205,18,7,-17,235
1164988975046,1,206,9,3,-13,235
1164988975046,1,206,9,14,-35,236
1164988976515,2,205,19,10,-16,233
1164988976515,2,205,19,18,-1,236
1164988976734,8,206,8,11,-4,235
1164988976734,8,206,8,12,-12,236
1164988976812,0,206,10,18,-17,235
1164988976812,0,206,10,17,-23,235
1164988976812,6,205,18,4,-25,234
1164988976812,6,205,18,19,-4,235
1164988977046,2,206,9,1,-24,236
1164988977046,2,206,9,20,-14,236
1164988978500,3,205,19,17,-14,235
1164988978500,3,205,19,15,-13,235
1164988978734,9,206,8,6,-1,235
1164988978828,1,206,10,15,-13,236
1164988978828,1,206,10,13,-15,235
1164988978828,7,205,18,11,-13,235
1164988978828,7,205,18,12,-13,236
1164988980046,3,206,9,5,-9,236
1164988980062,3,206,9,7,-10,236
1164988980296,0,205,20,5,-28,235
1164988980296,0,205,20,7,-15,235
1164988980500,4,205,19,13,-16,234
1164988980500,4,205,19,9,-19,235
1164988980531,0,206,11,12,-3,235
1164988980531,0,206,11,6,-9,235
1164988980796,2,206,10,9,-10,235
1164988980796,2,206,10,2,-25,235
1164988980812,8,205,18,6,-18,234
1164988980828,8,205,18,8,-35,235
1164988982046,4,206,9,4,-2,235
1164988982046,4,206,9,19,-21,236
1164988982296,1,205,20,4,-17,234
1164988982296,1,205,20,19,-9,236
1164988982515,5,205,19,2,-28,236
1164988982515,5,205,19,16,-11,235
1164988982515,1,206,11,8,-9,235
1164988982515,1,206,11,10,-2,236
1164988982812,3,206,10,16,-19,235
1164988982812,3,206,10,3,-24,235
1164988982828,9,205,18,10,-19,236
1164988983046,5,206,9,11,-1,236
1164988983046,5,206,9,12,-12,236
1164988983296,2,205,20,11,-18,235
1164988983296,2,205,20,12,-20,235
1164988983515,6,205,19,3,-30,236
1164988983515,6,205,19,14,-10,234
1164988983531,2,206,11,18,-13,236
1164988983531,2,206,11,17,-27,235
1164988983796,4,206,10,14,-1,236
1164988983812,4,206,10,1,-10,234
1164988984046,6,206,9,6,-1,235
1164988984046,6,206,9,8,-1,236
1164988984296,3,205,20,6,-19,235
1164988984296,3,205,20,8,-16,235
1164988984515,7,205,19,1,-23,235
1164988984515,7,205,19,20,-6,233
1164988984515,3,206,11,15,-6,235
1164988984515,3,206,11,13,-13,234
1164988984812,5,206,10,20,-17,235
1164988984812,5,206,10,5,-18,236
1164988985046,7,206,9,10,-12,236
1164988985046,7,206,9,18,-23,235
1164988985312,4,205,20,10,-21,236
1164988985312,4,205,20,18,-8,236
1164988985515,8,205,19,5,-31,233
1164988985515,8,205,19,7,-17,234
1164988985531,4,206,11,9,-2,235
1164988985531,4,206,11,2,-17,236
1164988985796,6,206,10,7,-6,234
1164988985796,6,206,10,4,-12,235
1164988986062,8,206,9,17,-9,236
1164988986062,8,206,9,15,-15,235
1164988986296,5,205,20,17,-8,234
1164988986296,5,205,20,15,-33,234
1164988987500,9,205,19,4,-26,234
1164988987531,5,206,11,16,-14,236
1164988987531,5,206,11,3,-17,235
1164988987812,7,206,10,19,-15,234
1164988987812,7,206,10,11,-8,235
1164988988046,9,206,9,13,-11,236
1164988988187,1,206,14,5,-25,235
1164988988187,1,206,14,7,-21,234
1164988988296,6,205,20,13,-13,235
1164988988296,6,205,20,9,-16,235
1164988988531,6,206,11,14,-8,236
1164988988531,6,206,11,1,-17,236
1164988988812,8,206,10,12,-2,236
1164988988812,8,206,10,6,-9,235
1164988989093,0,207,2,16,-31,235
1164988989093,0,207,2,3,-3,234
1164988989296,7,205,20,2,-27,234
1164988989296,7,205,20,16,-18,235
1164988990531,7,206,11,20,-19,235
1164988990531,7,206,11,5,-29,234
1164988990656,0,206,12,6,-7,233
1164988990656,0,206,12,8,-13,236
1164988990796,9,206,10,8,-8,236
1164988990968,0,206,15,13,-10,235
1164988990968,0,206,15,9,-13,235
1164988991093,1,207,2,14,-26,233
1164988991093,1,207,2,1,-45,213
1164988991187,3,206,14,11,-4,234
1164988991187,3,206,14,12,-11,233
1164988991296,8,205,20,3,-26,235
1164988991296,8,205,20,14,-13,236
1164988991515,8,206,11,7,-15,236
1164988991515,8,206,11,4,-9,235
1164988991656,1,206,12,10,-4,236
1164988991656,1,206,12,18,-14,235
1164988992968,1,206,15,2,-20,235
1164988992968,1,206,15,16,-16,235
1164988993093,2,207,2,20,-21,236
1164988993093,2,207,2,5,-9,236
1164988993171,0,207,3,1,-32,233
1164988993171,0,207,3,20,-25,235
1164988993296,9,205,20,1,-33,235
1164988993531,9,206,11,19,-26,235
1164988993656,2,206,12,17,-5,235
1164988993656,2,206,12,15,-15,236
1164988993968,2,206,15,3,-17,236
1164988993968,2,206,15,14,-18,235
1164988994093,3,207,2,7,-9,233
1164988994109,3,207,2,4,-19,236
1164988994125,0,206,16,1,-13,235
1164988994125,0,206,16,20,-16,235
1164988994187,1,207,3,5,-11,236
1164988994187,1,207,3,7,-2,236
1164988994187,5,206,14,10,-4,236
1164988994187,5,206,14,18,-10,236
1164988994656,3,206,12,13,-1,236
1164988994656,3,206,12,9,-12,234
1164988994968,3,206,15,1,-17,235
1164988994968,3,206,15,20,-29,234
1164988995093,4,207,2,19,-27,232
1164988995093,4,207,2,11,-10,234
1164988995125,1,206,16,5,-19,235
1164988995125,1,206,16,7,-12,235
1164988995171,2,207,3,4,-21,234
1164988995171,2,207,3,19,-33,233
1164988995187,6,206,14,17,-8,234
1164988995187,6,206,14,15,-19,234
1164988996656,4,206,12,2,-19,236
1164988996656,4,206,12,16,-15,236
1164988996968,4,206,15,5,-19,235
1164988996968,4,206,15,7,-9,236
1164988997046,0,206,13,9,-10,236
1164988997046,0,206,13,2,-31,234
1164988997093,5,207,2,12,-17,235
1164988997093,5,207,2,6,-6,234
1164988997125,2,206,16,4,-18,235
1164988997125,2,206,16,19,-15,233
1164988997171,3,207,3,11,-11,234
1164988997171,3,207,3,12,-16,233
1164988997187,7,206,14,13,-13,234
1164988997187,7,206,14,9,-35,235
1164988997656,5,206,12,3,-15,234
1164988997656,5,206,12,14,-11,235
1164988997968,5,206,15,4,-15,234
1164988997968,5,206,15,19,-13,234
1164988998031,1,206,13,16,-2,235
1164988998031,1,206,13,3,-21,236
1164988998093,6,207,2,8,-9,234
1164988998093,6,207,2,10,-25,234
1164988998125,3,206,16,11,-10,235
1164988998125,3,206,16,12,-15,235
1164988998187,4,207,3,6,-14,235
1164988998187,4,207,3,8,-9,235
1164988998187,8,206,14,2,-28,236
1164988998187,8,206,14,16,-14,236
1164988999656,6,206,12,1,-17,234
1164988999656,6,206,12,20,-18,234
1164988999859,0,206,17,15,-11,231
1164988999859,0,206,17,13,-8,234
1164988999968,6,206,15,11,-2,235
1164988999968,6,206,15,12,-13,235
1164989000031,2,206,13,14,-10,236
1164989000031,2,206,13,1,-22,234
1164989000093,7,207,2,18,-48,215
1164989000093,7,207,2,17,-25,235
1164989000125,4,206,16,6,-10,236
1164989000125,4,206,16,8,-20,234
1164989000171,5,207,3,10,-28,235
1164989000171,5,207,3,18,-29,236
1164989000187,9,206,14,3,-32,235
1164989000656,7,206,12,5,-29,236
1164989000656,7,206,12,7,-23,235
1164989000859,1,206,17,9,-9,234
1164989000859,1,206,17,2,-29,235
1164989000968,7,206,15,6,-8,235
1164989000968,7,206,15,8,-14,236
1164989001046,3,206,13,20,-14,236
1164989001046,3,206,13,5,-16,236
1164989001093,8,207,2,15,-21,234
1164989001093,8,207,2,13,-29,236
1164989001125,5,206,16,10,-20,235
1164989001125,5,206,16,18,-8,236
1164989001171,6,207,3,17,-18,235
1164989001171,6,207,3,15,-19,235
1164989001656,8,206,12,4,-16,236
1164989001656,8,206,12,19,-19,234
1164989001859,2,206,17,16,-3,235
1164989001859,2,206,17,3,-18,234
1164989001968,8,206,15,10,-13,235
1164989001968,8,206,15,18,-6,235
1164989002031,4,206,13,7,-17,235
1164989002031,4,206,13,4,-10,236
1164989002093,9,207,2,9,-10,235
1164989002125,6,206,16,17,-4,234
1164989002125,6,206,16,15,-17,235
1164989002171,7,207,3,13,-22,235
1164989002171,7,207,3,9,-14,234
1164989002656,9,206,12,11,-1,235
1164989002859,3,206,17,14,-9,236
1164989002859,3,206,17,1,-31,235
1164989002968,9,206,15,17,-8,236
1164989003031,5,206,13,19,-17,234
1164989003031,5,206,13,11,-10,236
1164989003125,7,206,16,13,-2,235
1164989003125,7,206,16,9,-17,234
1164989003171,8,207,3,2,-8,236
1164989003171,8,207,3,16,-21,235
1164989004859,4,206,17,20,-7,232
1164989004859,4,206,17,5,-15,235
1164989005031,6,206,13,12,-1,236
1164989005031,6,206,13,6,-15,234
1164989005125,8,206,16,2,-33,235
1164989005125,8,206,16,3,-20,234
1164989005171,9,207,3,14,-33,234
1164989005500,0,207,4,19,-31,235
1164989005500,0,207,4,11,-8,234
1164989005859,5,206,17,7,-23,234
1164989005859,5,206,17,4,-19,235
1164989006031,7,206,13,8,-10,236
1164989006031,7,206,13,10,-17,236
1164989006125,9,206,16,14,-15,234
1164989006500,1,207,4,12,-19,234
1164989006500,1,207,4,6,-13,234
1164989007859,6,206,17,19,-17,236
1164989007859,6,206,17,11,-24,236
1164989008031,8,206,13,18,-16,236
1164989008031,8,206,13,17,-4,235
1164989008375,0,207,5,7,-5,235
1164989008375,0,207,5,4,-1,235
1164989008500,2,207,4,8,-2,236
1164989008500,2,207,4,10,-13,236
1164989008859,7,206,17,12,-6,236
1164989008859,7,206,17,6,-15,235
1164989009031,9,206,13,15,-11,236
1164989009390,1,207,5,19,-31,234
1164989009390,1,207,5,11,-24,233
1164989009500,3,207,4,18,-29,235
1164989009500,3,207,4,17,-20,235
1164989009718,0,207,6,8,-4,236
1164989009718,0,207,6,10,-16,235
1164989009859,8,206,17,8,-15,235
1164989009859,8,206,17,10,-27,236
1164989010375,2,207,5,12,-27,235
1164989010375,2,207,5,6,-14,234
1164989010515,4,207,4,15,-20,236
1164989010515,4,207,4,13,-15,235
1164989010718,1,207,6,18,-21,236
1164989010718,1,207,6,17,-17,235
1164989010859,9,206,17,18,-24,234
1164989011390,3,207,5,8,-4,234
1164989011390,3,207,5,10,-19,235
1164989011500,5,207,4,9,-4,236
1164989011500,5,207,4,2,-25,236
1164989012703,2,207,6,15,-11,234
1164989012703,2,207,6,13,-17,235
1164989014375,4,207,5,18,-24,235
1164989014390,4,207,5,17,-13,235
1164989014468,0,207,7,4,-12,235
1164989014468,0,207,7,19,-21,235
1164989014500,6,207,4,16,-20,235
1164989014500,6,207,4,3,-23,235
1164989014718,3,207,6,9,-1,236
1164989014718,3,207,6,2,-10,236
1164989015375,5,207,5,15,-21,236
1164989015375,5,207,5,13,-16,235
1164989015453,1,207,7,11,-15,235
1164989015453,1,207,7,12,-27,236
1164989015500,7,207,4,14,-25,233
1164989015500,7,207,4,1,-34,233
1164989015703,4,207,6,16,-13,235
1164989015703,4,207,6,3,-15,234
1164989016234,0,208,1,20,-33,234
1164989016234,0,208,1,5,-31,234
1164989016390,6,207,5,9,-5,235
1164989016390,6,207,5,2,-13,236
1164989016468,2,207,7,6,-4,235
1164989016468,2,207,7,8,-6,235
1164989016500,8,207,4,20,-17,232
1164989016500,8,207,4,5,-3,235
1164989016718,5,207,6,14,-23,235
1164989016718,5,207,6,1,-29,236
1164989017234,1,208,1,7,-22,235
1164989017234,1,208,1,4,-32,232
1164989017390,7,207,5,16,-18,235
1164989017390,7,207,5,3,-10,233
1164989017453,3,207,7,10,-9,235
1164989017453,3,207,7,18,-19,236
1164989017500,9,207,4,7,-12,236
1164989017703,6,207,6,20,-19,235
1164989017718,6,207,6,5,-13,236
1164989019234,2,208,1,19,-27,234
1164989019234,2,208,1,11,-15,235
1164989019390,8,207,5,14,-24,236
1164989019390,8,207,5,1,-29,233
1164989019453,4,207,7,17,-25,235
1164989019453,4,207,7,15,-12,236
1164989019703,7,207,6,7,-5,236
1164989019703,7,207,6,4,-11,235
1164989020234,3,208,1,12,-17,233
1164989020234,3,208,1,6,-27,235
1164989021375,9,207,5,20,-23,235
1164989021453,5,207,7,13,-19,235
1164989021453,5,207,7,9,-15,235
1164989021703,8,207,6,19,-18,234
1164989021703,8,207,6,11,-14,235
1164989022234,4,208,1,8,-29,234
1164989022234,4,208,1,10,-12,233
1164989022468,6,207,7,2,-9,235
1164989022468,6,207,7,16,-10,236
1164989023718,9,207,6,12,-10,235
1164989023734,0,207,8,10,-9,236
1164989023734,0,207,8,18,-34,234
1164989024234,5,208,1,18,-34,234
1164989024234,5,208,1,17,-31,235
1164989024453,7,207,7,3,-1,234
1164989024453,7,207,7,14,-23,236
1164989024734,1,207,8,17,-14,235
1164989024750,1,207,8,15,-15,236
1164989025234,6,208,1,15,-21,235
1164989025234,6,208,1,13,-23,235
1164989025453,8,207,7,1,-23,235
1164989025453,8,207,7,20,-15,234
1164989025734,2,207,8,13,-11,236
1164989025734,2,207,8,9,-2,234
1164989025828,0,206,18,17,-22,236
1164989025828,0,206,18,15,-7,234
1164989026234,7,208,1,9,-23,235
1164989026234,7,208,1,2,-48,218
1164989026453,9,207,7,5,-10,235
1164989026734,3,207,8,2,-8,236
1164989026734,3,207,8,16,-20,236
1164989026812,1,206,18,13,-15,235
1164989026812,1,206,18,9,-22,235
1164989028234,8,208,1,16,-14,235
1164989028234,8,208,1,3,-31,235
1164989028734,4,207,8,3,-11,236
1164989028734,4,207,8,14,-15,236
1164989028828,2,206,18,16,-10,236
1164989028828,2,206,18,3,-28,232
1164989029234,9,208,1,14,-21,233
1164989029734,5,207,8,1,-27,234
1164989029734,5,207,8,20,-13,236
1164989029828,3,206,18,14,-10,235
1164989029828,3,206,18,1,-33,235
1164989031515,0,206,19,11,-22,235
1164989031515,0,206,19,12,-17,235
1164989031734,6,207,8,5,-4,236
1164989031734,6,207,8,7,-1,234
1164989031812,4,206,18,20,-7,235
1164989031812,4,206,18,5,-24,235
1164989033062,0,207,9,2,-15,234
1164989033062,0,207,9,16,-17,236
1164989033515,1,206,19,6,-14,234
1164989033515,1,206,19,8,-29,235
1164989034734,7,207,8,4,-4,235
1164989034734,7,207,8,19,-29,236
1164989034828,5,206,18,7,-17,233
1164989034828,5,206,18,4,-25,235
1164989035046,1,207,9,3,-13,235
1164989035046,1,207,9,14,-35,236
1164989036515,2,206,19,10,-16,235
1164989036515,2,206,19,18,-1,235
1164989036734,8,207,8,11,-3,234
1164989036734,8,207,8,12,-12,234
1164989036812,0,207,10,18,-17,234
1164989036812,0,207,10,17,-23,235
1164989036828,6,206,18,19,-2,235
1164989036828,6,206,18,11,-13,235
1164989037093,2,207,9,1,-24,235
1164989037093,2,207,9,20,-11,235
1164989038515,3,206,19,17,-14,235
1164989038515,3,206,19,15,-13,235
1164989038734,9,207,8,6,-1,235
1164989038812,1,207,10,15,-10,235
1164989038812,1,207,10,13,-15,234
1164989038828,7,206,18,12,-11,236
1164989038828,7,206,18,6,-18,232
1164989040062,3,207,9,5,-6,236
1164989040062,3,207,9,7,-10,236
1164989040296,0,206,20,5,-27,235
1164989040296,0,206,20,7,-14,235
1164989040515,4,206,19,13,-16,236
1164989040515,4,206,19,9,-19,236
1164989040531,0,207,11,12,-3,234
1164989040531,0,207,11,6,-9,236
1164989040812,2,207,10,9,-10,236
1164989040812,2,207,10,2,-25,236
1164989040828,8,206,18,8,-34,234
1164989040828,8,206,18,10,-19,236
1164989042062,4,207,9,4,-2,236
1164989042062,4,207,9,19,-22,236
1164989042296,1,206,20,4,-17,234
1164989042296,1,206,20,19,-9,235
1164989042515,5,206,19,2,-27,235
1164989042515,5,206,19,16,-11,236
1164989042531,1,207,11,8,-7,235
1164989042531,1,207,11,10,-2,234
1164989042812,3,207,10,16,-19,236
1164989042812,3,207,10,3,-24,235
1164989043062,5,207,9,11,-1,236
1164989043062,5,207,9,12,-12,236
1164989043296,2,206,20,11,-19,235
1164989043296,2,206,20,12,-20,235
1164989043515,6,206,19,3,-30,233
1164989043515,6,206,19,14,-11,234
1164989043812,4,207,10,14,-1,235
1164989043812,4,207,10,1,-10,235
1164989044062,6,207,9,6,-1,235
1164989044062,6,207,9,8,-1,235
1164989044296,3,206,20,6,-18,235
1164989044296,3,206,20,8,-16,236
1164989044515,7,206,19,1,-23,234
1164989044515,7,206,19,20,-6,234
1164989044531,3,207,11,15,-6,235
1164989044531,3,207,11,13,-9,236
1164989044812,5,207,10,20,-17,236
1164989044812,5,207,10,5,-19,236
1164989045046,7,207,9,10,-11,234
1164989045046,7,207,9,18,-23,235
1164989045312,4,206,20,10,-21,235
1164989045312,4,206,20,18,-8,235
1164989045640,8,206,19,5,-31,236
1164989045640,8,206,19,7,-17,235
1164989045640,4,207,11,9,-3,234
1164989045640,4,207,11,2,-17,236
1164989045812,6,207,10,7,-6,236
1164989045812,6,207,10,4,-12,236
1164989046046,8,207,9,17,-13,236
1164989046046,8,207,9,15,-15,235
1164989046296,5,206,20,17,-5,235
1164989046296,5,206,20,15,-33,234
1164989047515,9,206,19,4,-27,236
1164989047531,5,207,11,16,-14,236
1164989047531,5,207,11,3,-17,236
1164989047812,7,207,10,19,-16,235
1164989047812,7,207,10,11,-6,236
1164989048046,9,207,9,13,-11,235
1164989048187,1,207,14,5,-25,235
1164989048187,1,207,14,7,-21,233
1164989048296,6,206,20,13,-13,235
1164989048312,6,206,20,9,-15,235
1164989048531,6,207,11,14,-8,236
1164989048531,6,207,11,1,-17,236
1164989048812,8,207,10,12,-2,234
1164989048812,8,207,10,6,-9,235
1164989049093,0,208,2,16,-31,236
1164989049093,0,208,2,3,-6,235
1164989049187,2,207,14,4,-23,235
1164989049187,2,207,14,19,-9,236
1164989049296,7,206,20,2,-27,236
1164989049296,7,206,20,16,-18,235
1164989050531,7,207,11,20,-19,235
1164989050531,7,207,11,5,-29,235
1164989050656,0,207,12,6,-7,234
1164989050656,0,207,12,8,-13,236
1164989050812,9,207,10,8,-6,235
1164989050968,0,207,15,13,-10,236
1164989050968,0,207,15,9,-13,235
1164989051093,1,208,2,14,-26,235
1164989051093,1,208,2,1,-43,219
1164989051171,3,207,14,11,-3,236
1164989051187,3,207,14,12,-11,235
1164989051296,8,206,20,3,-26,236
1164989051296,8,206,20,14,-11,236
1164989051531,8,207,11,7,-15,235
1164989051531,8,207,11,4,-8,235
1164989051656,1,207,12,10,-4,236
1164989051656,1,207,12,18,-14,236
1164989052968,1,207,15,2,-21,234
1164989052968,1,207,15,16,-16,235
1164989053093,2,208,2,20,-21,235
1164989053109,2,208,2,5,-9,235
1164989053187,0,208,3,1,-32,235
1164989053187,0,208,3,20,-25,232
1164989053187,4,207,14,6,-21,235
1164989053187,4,207,14,8,-16,235
1164989053296,9,206,20,1,-33,234
1164989053531,9,207,11,19,-27,234
1164989053656,2,207,12,17,-2,235
1164989053656,2,207,12,15,-15,236
1164989053968,2,207,15,3,-17,235
1164989053968,2,207,15,14,-18,235
1164989054093,3,208,2,7,-9,236
1164989054093,3,208,2,4,-19,235
1164989054125,0,207,16,3,-20,234
1164989054125,0,207,16,14,-14,236
1164989054171,1,208,3,5,-11,236
1164989054171,1,208,3,7,-2,233
1164989054187,5,207,14,10,-2,236
1164989054187,5,207,14,18,-11,236
1164989054656,3,207,12,13,-1,234
1164989054656,3,207,12,9,-12,236
1164989054968,3,207,15,1,-17,235
1164989054968,3,207,15,20,-31,232
1164989055093,4,208,2,19,-28,234
1164989055093,4,208,2,11,-10,235
1164989055125,1,207,16,1,-13,236
1164989055125,1,207,16,20,-15,234
1164989055171,2,208,3,4,-21,235
1164989055171,2,208,3,19,-32,236
1164989055187,6,207,14,17,-6,236
1164989055187,6,207,14,15,-19,235
1164989056656,4,207,12,2,-19,236
1164989056656,4,207,12,16,-15,235
1164989056984,4,207,15,5,-20,236
1164989056984,4,207,15,7,-8,235
1164989057046,0,207,13,9,-10,234
1164989057046,0,207,13,2,-31,236
1164989057109,5,208,2,12,-17,234
1164989057109,5,208,2,6,-6,235
1164989057125,2,207,16,5,-19,236
1164989057125,2,207,16,7,-13,235
1164989057187,3,208,3,11,-15,234
1164989057187,3,208,3,12,-16,234
1164989057187,7,207,14,13,-13,234
1164989057187,7,207,14,9,-35,235
1164989057656,5,207,12,3,-15,236
1164989057656,5,207,12,14,-11,233
1164989057968,5,207,15,4,-15,236
1164989057968,5,207,15,19,-10,236
1164989058046,1,207,13,16,-2,235
1164989058046,1,207,13,3,-21,235
1164989058093,6,208,2,8,-7,236
1164989058093,6,208,2,10,-25,235
1164989058125,3,207,16,4,-17,234
1164989058125,3,207,16,19,-15,235
1164989058171,4,208,3,6,-14,236
1164989058171,4,208,3,8,-13,235
1164989058187,8,207,14,2,-29,235
1164989058187,8,207,14,16,-15,236
1164989059656,6,207,12,1,-17,235
1164989059656,6,207,12,20,-18,235
1164989059859,0,207,17,15,-11,234
1164989059859,0,207,17,13,-8,236
1164989059968,6,207,15,11,-2,234
1164989059968,6,207,15,12,-13,234
1164989060031,2,207,13,14,-10,235
1164989060031,2,207,13,1,-23,236
1164989060093,7,208,2,18,-48,216
1164989060093,7,208,2,17,-25,234
1164989060125,4,207,16,11,-10,236
1164989060125,4,207,16,12,-15,236
1164989060171,5,208,3,10,-28,236
1164989060171,5,208,3,18,-29,235
1164989060187,9,207,14,3,-31,233
1164989060656,7,207,12,5,-29,234
1164989060656,7,207,12,7,-23,236
1164989060875,1,207,17,9,-9,235
1164989060875,1,207,17,2,-29,235
1164989060968,7,207,15,6,-9,236
1164989060968,7,207,15,8,-14,235
1164989061031,3,207,13,20,-12,235
1164989061031,3,207,13,5,-17,235
1164989061093,8,208,2,15,-21,236
1164989061093,8,208,2,13,-29,234
1164989061125,5,207,16,6,-11,234
1164989061125,5,207,16,8,-20,235
1164989061187,6,208,3,17,-18,236
1164989061187,6,208,3,15,-19,234
1164989061656,8,207,12,4,-16,233
1164989061656,8,207,12,19,-19,236
1164989061859,2,207,17,16,-3,236
1164989061859,2,207,17,3,-18,236
1164989061968,8,207,15,10,-13,236
1164989061968,8,207,15,18,-3,236
1164989062031,4,207,13,7,-17,234
1164989062031,4,207,13,4,-10,235
1164989062109,9,208,2,9,-9,236
1164989062125,6,207,16,10,-19,234
1164989062125,6,207,16,18,-10,235
1164989062171,7,208,3,13,-22,236
1164989062171,7,208,3,9,-9,233
1164989062656,9,207,12,11,-1,234
1164989062859,3,207,17,14,-10,234
1164989062859,3,207,17,1,-31,234
1164989062968,9,207,15,17,-8,235
1164989063031,5,207,13,19,-17,236
1164989063031,5,207,13,11,-10,235
1164989063125,7,207,16,17,-4,236
1164989063125,7,207,16,15,-17,235
1164989063171,8,208,3,2,-8,235
1164989063171,8,208,3,16,-21,236
1164989064859,4,207,17,20,-7,235
1164989064859,4,207,17,5,-15,236
1164989065031,6,207,13,12,-1,236
1164989065031,6,207,13,6,-15,235
1164989065125,8,207,16,13,-1,236
1164989065125,8,207,16,9,-17,234
1164989065171,9,208,3,14,-33,234
1164989065500,0,208,4,19,-31,235
1164989065500,0,208,4,11,-10,235
1164989065859,5,207,17,7,-24,235
1164989065859,5,207,17,4,-19,234
1164989066031,7,207,13,8,-10,235
1164989066031,7,207,13,10,-17,236
1164989066140,9,207,16,2,-33,235
1164989066500,1,208,4,12,-18,236
1164989066500,1,208,4,6,-13,235
1164989067875,6,207,17,19,-17,236
1164989067875,6,207,17,11,-23,235
1164989068062,8,207,13,18,-15,235
1164989068062,8,207,13,17,-4,235
1164989068500,2,208,4,8,-2,236
1164989068500,2,208,4,10,-13,236
1164989068859,7,207,17,12,-4,235
1164989068859,7,207,17,6,-15,234
1164989069046,9,207,13,15,-11,234
1164989069718,0,208,6,8,-4,236
1164989069718,0,208,6,10,-16,233
